@relation training

@attribute 'age' numeric
@attribute 'gender' {male,female}
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute 'time_of_day' {early_morning,morning,noon,afternoon,evening,night,post_midnight}
@attribute 'time_since_last' numeric
@attribute 'average_user_likes' numeric
@attribute 'likes' numeric 

@data
?,female,862,0.866467887162,11,post_midnight,1638,6.788,0.69314718056
?,male,852,0.547593297889,8,post_midnight,213,4.43,1.60943791243
?,male,397,0.682988011118,7,early morning,102,4.79,0.69314718056
?,male,252,0.39976121634,10,post_midnight,2,5.59,1.09861228867
?,female,2071,0.754711646941,6,afternoon,90,12.94,2.3978952728
?,male,379,0.554090777727,9,early morning,1,4.32,0
21,male,295,0.601087549337,5,post_midnight,25,6.09,1.79175946923
?,male,341,0.519049007809,1,early morning,0,2.091,0
21,male,469,1.44727257433,5,afternoon,402,2.081,0
?,female,517,0.340590535817,6,post_midnight,116,1.873,0.0
?,male,625,0.801595476712,1,evening,26,6.69,0.69314718056
?,male,1073,0.37063354855,1,evening,98,7.612,0.0
?,female,1056,0.736681092369,12,early morning,40,8.03,1.60943791243
?,?,944,0.24839684172,5,post_midnight,26,6.88,2.99573227355
?,female,215,0.647669206973,6,early morning,271,1.89,0.0
23,male,691,0,2,evening,218,2.0,0.0
?,male,1593,0.660491427506,8,post_midnight,263,6.58,0.0
?,female,561,0.555760502522,6,post_midnight,?,14.0,0.69314718056
?,male,1350,0.434751624975,11,post_midnight,20,7.634,0
20,female,1530,1.05416418138,12,post_midnight,24,6.1,3.21887582487
20,female,897,0.570327127214,8,afternoon,20,2.867,1.09861228867
?,female,769,0.560654952906,9,post_midnight,123,9.52,1.94591014906
20,female,601,0.586986102469,4,post_midnight,139,6.31,2.94443897917
?,female,381,0.761321035042,12,post_midnight,3,6.1,1.60943791243
?,male,422,0.521407436049,5,morning,21,6.48,2.63905732962
24,female,801,0.648764724135,4,post_midnight,68,1.49,1.38629436112
?,female,506,0.681400940716,1,post_midnight,0,2.28,0
?,female,578,1.00969410819,5,evening,259,19.56,3.52636052462
20,male,1017,0.737920464438,5,evening,38,4.84,1.60943791243
?,female,None,0.763419008312,10,post_midnight,102,18.444,3.89182029811
?,male,966,0.848118296406,6,early morning,502,24.879,3.93182563272
20,male,1436,0.795884309732,8,post_midnight,0,12.919,0.0
19,female,308,0.550761973534,2,post_midnight,4,3.0,0.0
?,male,267,0.529053145512,10,night,69,4.58,1.09861228867
?,female,744,0.424627421308,5,post_midnight,312,5.9,0
20,female,601,1.11452918506,8,post_midnight,78,6.31,1.60943791243
?,female,367,0.564194638519,2,evening,118,2.214,0.69314718056
?,female,343,0.690239033587,12,night,41,5.31,1.94591014906
?,female,381,0.534991102002,11,post_midnight,1,6.1,0.0
46,male,541,0.351221556448,2,afternoon,141,3.835,0.69314718056
?,male,475,0.81973928036,11,post_midnight,59,9.053,2.19722457734
20,male,170,0.525676783245,3,early morning,23,2.57,0.0
?,male,980,0.590411576714,7,post_midnight,37,5.3,2.19722457734
?,female,666,0.74897099507,12,post_midnight,9,10.39,2.48490664979
?,male,539,0.846153846154,10,post_midnight,358,5.58,1.79175946923
?,male,515,0.762031764037,12,night,4,5.51,0
17,male,575,0.561304772702,10,post_midnight,4,6.08,1.09861228867
21,female,979,0.72113497295,10,afternoon,192,3.63,1.79175946923
20,male,1421,0.719456826762,2,afternoon,16,18.77,2.77258872224
?,female,373,1.72434925735,11,evening,909,2.6,1.38629436112
?,female,None,0.60648083918,6,evening,69,3.89,0
?,male,601,0.638595896373,2,post_midnight,48,13.08,1.60943791243
?,male,710,0.494436261336,5,evening,1404,5.28,0
23,female,725,0.632220547316,9,evening,26,7.43,2.30258509299
?,female,721,0.600849668686,4,post_midnight,167,7.39,0.69314718056
20,female,601,0.356052675832,10,post_midnight,191,6.31,0.0
?,female,2071,0.655247925075,6,post_midnight,7,12.94,1.38629436112
?,male,631,0.903975942139,8,morning,150,7.309,2.94443897917
?,male,397,0.528877618756,9,evening,4,4.79,0
?,female,None,1.99286333135,6,post_midnight,98,5.922,1.38629436112
?,female,1254,0.544668811965,12,early morning,56,7.704,2.48490664979
?,female,806,1.01005640359,6,post_midnight,0,4.48,1.09861228867
20,male,506,0.536625581209,8,early morning,2,1.867,0.0
20,male,420,0.523471861454,2,early morning,94,4.56,1.60943791243
27,female,410,0.812038524808,4,night,798,4.101,1.38629436112
20,male,780,0.983303450447,4,post_midnight,0,6.89,2.19722457734
20,female,902,0.77370021146,10,evening,190,2.62,1.60943791243
?,female,None,0,2,post_midnight,0,4.967,1.09861228867
?,male,622,0,11,afternoon,1,3.095,1.09861228867
?,female,769,0.560607277479,10,night,193,9.52,2.48490664979
?,female,586,0.577880354705,11,evening,73,7.34,2.56494935746
20,female,759,0.783995110224,6,post_midnight,418,1.444,0
?,female,None,0.810466323106,4,post_midnight,26,4.124,0.0
?,female,284,0.866395250919,6,evening,23,2.778,1.79175946923
21,female,873,0.585891465306,4,evening,618,4.44,0
24,female,325,0,5,afternoon,2568,2.05,1.94591014906
19,male,875,0.746630111292,4,post_midnight,551,3.5,1.60943791243
?,male,1016,1.18576902974,3,post_midnight,371,9.576,0.69314718056
21,male,1195,0.538485176065,12,post_midnight,96,5.72,1.94591014906
36,male,230,0.308055849161,9,night,1074,9.367,2.3978952728
?,male,None,0.6487003319,8,post_midnight,800,2.6,3.17805383035
23,female,974,0.996188880463,11,post_midnight,75,7.33,2.30258509299
20,male,257,0.730297568866,9,evening,21,3.46,0.69314718056
22,male,729,1.0207836125,8,night,72,5.61,0.0
20,male,589,0.807773593219,6,post_midnight,97,4.35,0
?,female,1204,0.761501141751,5,evening,71,14.1,3.93182563272
22,male,309,0.114874708625,2,post_midnight,388,2.012,0.0
20,female,None,1.00833333333,9,early morning,36,2.564,0
?,female,578,0.507406216207,9,afternoon,231,19.56,2.19722457734
17,male,563,1.027655947,7,evening,386,2.96,0
21,male,383,0.712940438639,10,early morning,59,3.649,1.38629436112
?,female,635,0.65450315229,12,early morning,100,3.56,0
?,female,430,0,2,post_midnight,95,1.922,0
21,male,295,0.601522446947,5,post_midnight,22,6.09,1.60943791243
20,male,499,0.552836878425,11,post_midnight,215,1.36,1.38629436112
20,male,780,0.867270907293,10,post_midnight,306,6.89,0.0
22,female,1467,0.659423414691,1,post_midnight,54,10.25,3.25809653802
?,female,724,0.860879898465,12,evening,53,2.96,1.09861228867
?,male,845,0.63118011095,2,afternoon,113,4.172,0
?,male,209,0.91528995207,1,early morning,602,1.56,0
?,male,1350,1.16939829461,9,post_midnight,2301,7.634,2.3978952728
?,male,341,0.780337698049,9,afternoon,22,2.091,0.0
21,female,289,0.618845704372,8,evening,21,1.546,0.69314718056
21,female,1660,0.621492097236,12,early morning,69,25.434,2.99573227355
20,male,170,0.333333333333,8,evening,68,2.57,1.09861228867
?,female,1492,0.865365408281,12,afternoon,72,4.427,0.69314718056
?,male,504,0.712983249273,4,night,196,2.977,2.19722457734
26,male,171,0.508038635766,11,post_midnight,647,1.682,0.0
?,male,1321,0.634182018132,1,post_midnight,247,4.55,0.0
20,male,1017,0.928752445558,5,post_midnight,73,4.84,0.0
?,female,769,0.728743714295,3,afternoon,90,9.52,0.69314718056
21,male,464,0,6,afternoon,1814,4.77,0.0
?,female,907,0.618462889418,10,post_midnight,33,5.37,1.94591014906
?,female,None,0.746886695596,5,early morning,73,3.89,0
?,male,870,0.670050209887,3,night,117,11.05,0.0
23,male,553,0.475468138097,11,afternoon,320,3.05,1.09861228867
?,male,742,0.622978155051,9,night,598,7.398,1.09861228867
?,male,971,0.0181818181818,3,early morning,6,19.869,1.38629436112
20,male,783,0.605122585062,2,early morning,73,7.737,1.38629436112
?,female,913,0.527852530059,10,morning,32,11.818,2.63905732962
20,female,1953,0.479304208892,7,night,414,5.94,1.09861228867
?,male,966,0.408785304998,2,post_midnight,0,24.879,2.94443897917
?,female,701,0.600230635548,10,post_midnight,173,19.427,2.77258872224
?,male,260,1.16315246612,5,morning,47,1.2,0
?,male,969,0,6,night,202,10.95,0.0
20,male,597,0.599349370807,6,post_midnight,621,1.82,1.09861228867
?,female,719,0.542283198811,8,post_midnight,230,7.1,0
20,male,499,0.5,7,evening,14,1.36,0
23,female,163,1.44715794478,12,evening,337,2.61,2.30258509299
?,female,778,1.07395444367,11,post_midnight,1295,5.889,0.69314718056
21,female,645,0.637030866636,4,early morning,587,3.349,0.0
?,male,None,0,5,early morning,36,2.34,0.0
?,male,622,0.804278955374,9,afternoon,64,3.095,2.07944154168
20,female,601,1.30816403274,1,afternoon,138,2.565,1.60943791243
?,male,252,0.629656842801,9,evening,45,5.59,0.69314718056
17,male,575,1.13485035039,11,afternoon,154,6.08,0.0
20,female,601,0.54172917101,12,post_midnight,47,2.565,0.0
21,female,207,0.796684540087,6,night,884,6.474,2.99573227355
23,male,553,0.493007663743,1,afternoon,1154,3.05,1.09861228867
?,female,324,0.605758782607,9,post_midnight,75,4.01,1.79175946923
20,male,597,0.534896769897,3,post_midnight,169,1.82,0
20,male,1834,0.534957525343,3,post_midnight,161,17.99,0
?,male,560,0,6,evening,1048,2.1,0
?,male,1073,0.753011498057,6,post_midnight,5,7.612,1.09861228867
20,male,1505,0.784086057067,7,evening,217,6.22,0.0
21,male,383,0,10,afternoon,34,3.649,0.69314718056
27,female,410,0.591035835698,11,evening,401,4.101,0.69314718056
20,female,1493,0.514854278353,6,post_midnight,49,5.46,1.79175946923
?,male,710,0.498740628127,8,afternoon,63,5.28,0
?,male,586,0.851428500529,8,post_midnight,23,6.1,0.69314718056
?,female,728,0.550082447427,6,afternoon,88,2.127,0
20,male,396,0.636224697894,8,evening,296,3.47,1.94591014906
?,male,501,0.470588414233,9,afternoon,11,2.78,0
?,?,944,1.04757233799,6,post_midnight,444,6.88,1.79175946923
21,female,632,0,1,early morning,?,6.22,1.60943791243
?,male,1593,0.9141858412,8,post_midnight,66,6.58,0.0
?,female,693,0.780601019065,1,post_midnight,548,10.688,2.7080502011
?,male,368,0.42068281653,3,evening,1,4.583,1.94591014906
?,male,357,0.560289489438,8,early morning,177,1.71,0.0
?,female,1226,0.473784280148,12,post_midnight,126,3.511,0.69314718056
?,female,752,0,10,evening,1863,3.785,0
?,male,1482,0.514058979062,7,post_midnight,131,4.14,0
?,female,1179,0.806294580988,2,post_midnight,6,6.14,0
?,male,1235,0.770862096422,10,post_midnight,1149,8.02,1.60943791243
?,female,610,0.715038142367,11,early morning,2,5.82,0.69314718056
?,male,899,0.65545041061,10,post_midnight,116,16.19,0
?,female,414,0.659089356081,1,post_midnight,1467,3.448,1.38629436112
36,male,230,0.550607156242,11,evening,217,9.367,2.30258509299
?,female,1372,0.614180128036,4,night,3,7.33,0
?,female,701,0.607476239219,12,post_midnight,20,19.427,3.73766961828
49,female,1771,0.614076415883,9,afternoon,74,10.46,1.94591014906
?,male,1125,1.36017111992,12,afternoon,105,6.798,2.77258872224
19,male,1066,0.729076764645,7,night,2475,2.67,0.0
21,female,697,0.639817262536,7,afternoon,80,3.93,1.60943791243
20,male,396,0.637817256785,5,evening,15,3.47,0
20,male,1017,1.53608620879,6,post_midnight,104,4.84,0
?,female,216,0.903724186317,5,evening,412,4.45,0
20,male,1834,0.535794459953,1,post_midnight,165,17.99,1.60943791243
20,male,569,0.567758081247,5,night,26,2.67,0
?,female,598,1.55833182138,1,post_midnight,26,13.624,2.48490664979
20,female,1653,0.64743051605,12,evening,60,14.09,3.04452243772
21,female,1180,0.502125794631,2,early morning,99,4.36,0
?,female,666,0.463616168343,12,afternoon,37,10.39,0.0
?,female,806,1.44008463212,10,night,49,4.48,0.69314718056
18,female,506,0.548463658218,12,night,46,3.783,2.7080502011
?,male,1101,0.558765343854,12,night,4,14.12,1.79175946923
20,female,887,0.340434489115,6,post_midnight,128,2.753,0.0
?,female,1263,0.775957394933,6,morning,82,11.643,3.25809653802
?,female,620,0.649701533173,11,post_midnight,3,4.78,0.69314718056
21,female,498,0.71867399025,1,evening,168,6.52,2.8903717579
?,female,1445,0.511516501865,5,early morning,120,21.765,2.77258872224
19,male,836,0.569051484034,8,morning,183,3.1,0
?,male,1321,0.470516454948,2,post_midnight,121,4.55,1.94591014906
?,male,524,0.293110794581,3,night,689,3.778,0.69314718056
?,female,693,0.618054656471,12,post_midnight,?,10.688,1.38629436112
?,male,852,0.434843644025,2,early morning,229,4.43,1.79175946923
?,male,811,1.03912171873,8,afternoon,423,14.93,3.66356164613
21,female,1660,0.799298807094,10,afternoon,25,25.434,3.93182563272
?,female,1701,1.05878172911,10,post_midnight,39,11.54,0
?,male,1551,0.558416822647,1,post_midnight,42,13.91,1.09861228867
?,male,585,0.467170232778,5,post_midnight,151,8.859,2.19722457734
?,female,593,0.750996609714,3,night,46,5.424,1.60943791243
?,female,900,0.74160109375,9,evening,259,3.727,0.0
20,female,887,0.632052312874,11,post_midnight,57,2.753,0.69314718056
21,male,481,0.629772044073,5,post_midnight,26,2.31,0.0
21,male,1545,0.662367856057,4,post_midnight,47,6.37,0
?,female,510,0.626143555319,10,night,23,5.83,0.69314718056
20,male,396,0.726597900958,6,evening,142,3.47,0.69314718056
21,female,1660,0.751343104587,1,post_midnight,103,25.434,4.3040650932
26,female,538,0.773868383995,1,night,3,2.47,1.60943791243
?,male,892,0.647163288603,1,afternoon,442,17.05,3.21887582487
?,female,668,0.858854713052,10,night,1,5.23,0.69314718056
23,male,1009,1.09003781063,10,evening,109,3.707,1.38629436112
?,female,810,0.706064806546,11,night,52,6.29,0
?,male,456,0.603775212758,2,post_midnight,76,3.343,1.94591014906
?,male,None,0.554779775625,3,night,66,7.25,2.3978952728
?,male,None,0,3,post_midnight,95,1.714,0
?,female,215,0.569312966128,6,morning,275,1.89,0
22,male,309,1.19657642705,5,afternoon,1862,2.012,0.0
?,female,324,0.699298855504,12,post_midnight,101,4.01,0
20,female,601,0.637687092984,11,post_midnight,76,2.565,0
?,female,1748,0.793798651793,2,post_midnight,143,16.99,1.09861228867
?,male,585,0.707690334623,1,evening,?,8.859,2.30258509299
20,male,369,0.86948434781,6,afternoon,86,4.702,0.69314718056
?,male,582,0.562804267094,1,evening,256,3.94,0.0
?,male,357,0.630039904498,12,post_midnight,48,1.71,0
?,male,811,0.25,12,post_midnight,27,14.93,0.69314718056
?,male,1100,0.902026879431,1,early morning,273,4.172,3.295836866
?,male,1073,0.74204551665,8,post_midnight,42,7.612,2.56494935746
?,male,784,0.602337058356,1,evening,937,1.579,0
21,male,861,0.223529411765,11,night,43,6.19,1.60943791243
20,male,None,0,3,post_midnight,553,8.0,0.0
19,female,308,0.509611608986,12,early morning,6,3.0,2.19722457734
?,female,908,0.714313221503,5,night,1776,7.596,1.38629436112
19,female,696,0.584868205799,4,post_midnight,75,2.232,1.38629436112
?,male,792,0.824929889468,6,post_midnight,24,4.03,0
?,male,470,0.59552768736,5,night,325,3.4,0
?,female,766,1.34844142835,6,afternoon,33,1.785,0.69314718056
?,female,336,1.25103666231,2,early morning,132,4.66,1.94591014906
20,male,1834,0.806184646801,1,afternoon,252,17.99,2.07944154168
?,male,None,0.482592522157,11,afternoon,40,2.34,0
?,female,1122,0.601221406275,1,early morning,774,6.01,0.0
?,male,None,0.709402351925,12,afternoon,44,8.051,3.295836866
?,female,1163,0.855357142857,9,evening,218,5.051,0
?,female,1321,0.468531468531,4,afternoon,3,18.54,2.7080502011
?,male,612,0.922235291501,4,night,113,10.596,3.17805383035
?,male,368,0,8,evening,181,4.583,2.63905732962
?,female,620,0.524963928846,10,post_midnight,0,4.78,0.69314718056
17,male,575,0.698775606231,2,night,68,6.08,0.69314718056
21,male,295,0.297886122375,8,post_midnight,331,6.09,0.69314718056
?,female,813,0.692525450536,2,early morning,5,3.25,0
19,male,1071,0.738706833866,12,post_midnight,2453,11.484,0
?,male,201,0.680461276686,6,post_midnight,0,1.419,0.0
20,male,597,1.37089078179,9,post_midnight,650,1.82,0
20,female,902,0,8,evening,1277,2.62,0.0
20,male,246,0.591441167461,1,post_midnight,21,2.16,1.60943791243
21,male,1669,0.491559090312,8,post_midnight,144,25.24,3.76120011569
21,male,937,1.75136519553,12,afternoon,89,10.69,3.04452243772
?,female,672,0.663108667565,11,post_midnight,7,2.629,0
21,male,464,0.600541005819,10,evening,473,4.77,1.09861228867
20,female,897,0,1,post_midnight,886,2.867,0.0
?,female,1512,0.649113670307,10,afternoon,61,9.42,1.09861228867
?,female,635,0.659300259383,5,morning,338,3.56,0.69314718056
20,male,672,0.690237371811,7,post_midnight,108,4.91,0.69314718056
?,female,707,0.567947243192,1,early morning,1875,2.196,0
?,female,583,0.555979439471,8,post_midnight,193,1.99,0
23,male,1009,0.462910884345,10,evening,91,3.707,0.0
?,male,1350,0.6,2,post_midnight,265,7.634,0.0
21,female,697,0.640408903777,2,evening,46,3.93,0.69314718056
?,female,806,0.620038169369,4,post_midnight,1,4.48,1.09861228867
?,male,1078,0.355659965035,7,post_midnight,25,7.131,0.0
19,male,451,1.08339675284,1,evening,6,3.66,1.94591014906
?,female,1004,0.620472311959,7,evening,34,2.741,0
?,male,1148,0.700650801211,9,evening,192,14.25,2.94443897917
20,male,597,0.468529772873,10,evening,117,1.82,0
?,female,322,0.637571805706,9,afternoon,9,5.42,0.69314718056
21,male,86,1.0,2,post_midnight,20,1.551,0.0
?,female,2032,0.327012333005,1,early morning,6,10.58,0.69314718056
20,female,759,0.846449988931,1,post_midnight,126,1.444,0.69314718056
?,female,994,0.590710533632,2,early morning,7,6.632,0
?,female,624,0.660627838758,6,night,245,2.33,0
20,male,1213,1.00949004712,10,post_midnight,69,7.88,1.60943791243
?,male,1067,1.01681518524,5,afternoon,39,10.23,1.94591014906
21,male,295,0.617752446599,11,post_midnight,?,6.09,1.79175946923
20,male,429,0.702675232764,5,post_midnight,92,2.68,1.60943791243
20,male,332,0.564641440916,7,night,267,2.894,0.0
?,male,670,0.57610080174,8,post_midnight,4,1.655,0
?,female,430,0.642917098742,10,night,2,1.922,0
?,female,367,1.06573968056,8,evening,20,2.214,0.0
23,female,1052,1.24473279153,9,post_midnight,125,2.8,1.60943791243
?,male,631,1.18607390003,12,evening,40,7.309,0.69314718056
?,male,752,0.589609535357,5,afternoon,72,10.26,0.69314718056
23,female,974,0.531596439727,10,afternoon,146,7.33,1.38629436112
27,male,406,0.668234903641,2,early morning,?,1.0,0
?,male,607,0.545339868761,2,post_midnight,50,2.97,1.09861228867
?,female,824,0.670845931944,6,afternoon,160,4.07,0
20,male,162,0.465280318948,9,night,656,1.206,0.0
23,female,163,0.502505863526,12,afternoon,167,2.61,0.69314718056
21,female,498,0.682042661156,9,afternoon,21,6.52,1.94591014906
20,female,1190,0.585362105714,3,post_midnight,193,16.2,1.38629436112
?,male,729,0.827006007708,7,night,?,5.46,2.99573227355
21,female,892,0.556837862309,12,early morning,87,12.73,0.0
20,male,433,0.604383282419,10,night,813,2.37,0.0
19,male,1071,1.06615871189,6,evening,95,11.484,0
?,female,639,0.570636809436,10,afternoon,21,8.24,2.07944154168
20,female,509,0.547372931246,4,evening,68,2.8,0
19,male,213,0.601238648363,4,post_midnight,52,4.23,0.69314718056
?,female,403,0.574050748831,3,post_midnight,51,3.848,2.99573227355
?,male,252,0.664602775409,12,post_midnight,9,5.59,0
?,male,909,0.965894983313,9,evening,109,2.6,0.0
20,male,429,0.453039942455,1,post_midnight,201,2.68,0.69314718056
20,male,None,0.775358758003,2,early morning,611,4.868,0.69314718056
46,male,541,0.611226974739,12,afternoon,33,3.835,1.09861228867
20,female,377,0.707825218393,10,post_midnight,1,11.2,2.19722457734
?,male,456,0.546234149264,8,early morning,459,3.343,0
21,female,None,0.742836731789,10,post_midnight,141,10.731,0.69314718056
20,male,672,2.98509766478,6,early morning,564,4.91,1.94591014906
?,male,752,0.768893622464,12,early morning,8,10.26,1.79175946923
19,male,60,0,10,post_midnight,21,1.011,0
?,male,969,0.833106539031,9,post_midnight,3,10.95,2.30258509299
?,male,475,0.830520997297,10,evening,94,9.053,0.69314718056
?,male,1100,0.4375,11,afternoon,78,4.172,1.60943791243
?,female,708,1.55106361001,11,evening,364,6.81,0.0
?,male,1202,0,12,afternoon,325,3.5,1.94591014906
?,male,980,0.604103032427,1,afternoon,83,5.3,1.09861228867
?,male,524,0.636757604062,10,afternoon,165,3.778,0.69314718056
?,female,1004,1.08195796604,6,afternoon,228,2.741,0
20,male,884,1.10918553071,6,night,259,7.83,3.40119738166
?,female,862,0.471428571429,5,afternoon,1115,6.788,0
21,female,931,2.27495787275,3,afternoon,108,17.06,2.3978952728
20,female,548,0.907548430463,4,post_midnight,219,3.806,0.69314718056
20,male,672,0.527970650973,5,afternoon,71,4.91,1.60943791243
?,female,1068,0.791526478048,4,post_midnight,166,9.85,3.25809653802
21,female,688,0.491082708866,2,afternoon,572,3.231,0
19,female,665,0.575314362488,8,post_midnight,358,8.279,0.69314718056
20,female,370,0.627859303474,12,post_midnight,34,2.852,0.69314718056
?,female,635,0.533565129581,11,post_midnight,70,3.56,0.69314718056
?,male,379,0.874501730517,4,evening,131,4.32,0.69314718056
?,male,1016,0.312098452276,4,morning,500,9.576,3.36729582999
?,male,966,1.41553737748,1,post_midnight,25,24.879,3.80666248977
?,male,716,0.411481834523,10,post_midnight,121,5.216,0
?,female,None,0,6,afternoon,405,4.967,0
?,male,560,0.723026279209,3,evening,472,2.1,0
?,female,336,1.14840198661,10,post_midnight,35,4.66,1.38629436112
20,male,783,0.538728769395,9,post_midnight,24,7.737,0.0
?,female,708,0.854173598412,4,post_midnight,28,6.81,0.0
19,female,1401,1.0910913704,12,evening,11,13.747,1.79175946923
?,female,1237,0.879602473112,5,afternoon,274,20.13,2.83321334406
?,female,2220,0,4,early morning,890,8.19,0
?,male,1172,0.755833619838,4,post_midnight,58,14.07,1.79175946923
23,male,552,0.834111470074,1,post_midnight,118,3.76,1.09861228867
?,male,1067,0.466835928684,7,evening,383,10.23,2.3978952728
?,male,980,0.669576571737,3,night,85,5.3,0.0
?,male,1581,0.599923451386,7,post_midnight,354,14.794,2.48490664979
?,male,470,0.609143046522,12,post_midnight,2883,3.4,1.38629436112
20,male,1436,0.945816326902,9,post_midnight,164,12.919,3.13549421593
?,female,561,0.69078821801,7,post_midnight,887,14.0,0.0
?,female,574,0.513230701964,3,early morning,197,8.97,0
?,male,858,0.501025188584,10,post_midnight,49,5.72,2.07944154168
?,male,379,0.567664786777,6,post_midnight,34,4.32,0
?,male,None,0.52026459989,8,afternoon,153,1.72,0
?,female,367,0.555624035852,9,evening,162,2.214,0.69314718056
?,male,549,0.56518647054,3,post_midnight,176,4.03,1.60943791243
?,female,None,0.724923393702,1,post_midnight,152,4.89,0.0
26,female,538,0.844181269058,12,afternoon,36,2.47,1.09861228867
?,male,None,1.26841804029,12,night,74,7.25,2.48490664979
31,female,929,0.651030619959,8,post_midnight,105,3.633,1.79175946923
20,female,887,0.731919831674,7,afternoon,21,2.753,1.38629436112
?,male,1593,0.458216284128,8,morning,43,6.58,2.8903717579
?,female,367,0.823501436746,12,post_midnight,341,2.214,0
?,male,1494,2.62555094721,12,post_midnight,26,5.14,0.0
?,male,909,0.417700188056,10,evening,0,2.6,0
?,female,593,0.456354652632,2,post_midnight,194,1.847,0
?,female,779,0.466344611529,8,morning,314,10.663,2.56494935746
?,female,2486,0.651612133598,6,evening,221,6.95,2.3978952728
?,male,1100,0.778382268729,10,afternoon,7,4.172,2.83321334406
?,male,1030,0.540916922275,6,early morning,?,4.48,0.69314718056
?,female,623,0.838605772579,12,afternoon,644,7.06,1.09861228867
20,female,1530,0.754740714058,4,post_midnight,44,6.1,2.3978952728
?,female,693,0.664100038324,4,post_midnight,406,10.688,2.94443897917
18,male,1088,0.611588581893,3,evening,20,11.62,2.48490664979
21,male,686,0.542628790052,12,early morning,25,5.57,0.0
20,male,597,0.518579296372,8,evening,840,1.82,0
20,male,1421,0.490554025078,4,evening,37,18.77,2.83321334406
?,female,719,1.21543391215,10,post_midnight,364,7.1,2.8903717579
23,female,725,0.446257751904,2,evening,1,7.43,1.79175946923
21,female,None,0.653269275707,5,night,450,1.515,0
?,male,2119,0.55631194062,12,post_midnight,104,3.37,0.0
?,male,501,0.768872904501,12,afternoon,72,2.78,1.38629436112
?,male,None,0.653912032923,2,post_midnight,27,3.636,0.69314718056
?,male,613,0.574392737266,12,evening,52,4.63,2.3978952728
26,female,538,0.884365646543,2,evening,27,2.47,0.0
?,male,1220,0.585890723776,12,early morning,148,4.84,0.0
22,male,624,0.612195421799,12,post_midnight,21,2.47,0.0
?,male,560,1.25948749812,12,post_midnight,4,2.1,0
21,female,484,0.619312773504,10,early morning,32,8.73,0.69314718056
?,female,None,0,5,post_midnight,5,18.444,2.3978952728
20,female,1060,0.609092375598,6,afternoon,235,3.42,1.38629436112
?,male,201,0.677957504256,7,early morning,7,1.419,0.0
?,female,693,0.75073572133,5,post_midnight,5,10.688,1.60943791243
?,female,1204,5.36479940189,1,afternoon,87,14.1,1.94591014906
20,female,377,0.730921639542,9,post_midnight,222,11.2,1.09861228867
?,female,395,0.486328727563,7,evening,261,3.18,0
?,male,1036,0.499302959835,4,night,21,4.12,0.0
?,female,506,0.880953555744,12,post_midnight,99,2.28,0.69314718056
?,male,209,0.806957388477,6,post_midnight,192,1.47,0
?,female,769,0.52291707186,2,post_midnight,552,9.52,1.60943791243
?,female,913,0.558610447328,2,afternoon,185,11.818,1.60943791243
?,female,None,0.488263702158,6,afternoon,0,3.89,0
23,male,1009,0.917940081548,12,post_midnight,0,3.707,1.09861228867
?,male,560,0.694339948638,9,post_midnight,171,2.1,0
?,female,None,0.585291420259,5,night,80,1.893,0
20,male,843,1.59736375342,7,afternoon,18,9.46,2.19722457734
21,male,546,0.717449420597,1,early morning,562,6.051,2.56494935746
22,female,None,0.760977231166,9,post_midnight,44,7.4,0.0
?,female,1366,2.26336814123,12,post_midnight,7,5.84,2.30258509299
?,male,257,0.853447495696,12,night,191,2.422,0
?,male,None,0.479893062461,2,early morning,21,2.6,0
?,female,821,0.582837363167,9,post_midnight,264,2.25,1.60943791243
?,female,913,1.21613215591,9,afternoon,11,11.818,2.3978952728
?,female,946,0.345683530301,8,evening,0,3.7,1.38629436112
?,female,1512,0.822042551685,10,post_midnight,66,9.42,0.69314718056
?,male,403,0.460709832717,4,afternoon,17,1.276,0
19,male,None,0.735472424094,11,post_midnight,219,5.86,0.0
?,male,None,1.05236327242,10,night,263,2.081,0
?,male,267,0.591841309298,7,post_midnight,140,4.58,0
23,female,725,0.716867824241,9,night,8,7.43,1.60943791243
?,male,368,0,1,post_midnight,567,4.583,2.3978952728
?,female,810,0.762435044733,9,evening,67,6.29,0.0
?,female,781,0.61947708065,5,evening,50,8.57,2.07944154168
19,male,60,0.452716018267,11,night,46,1.011,0
20,male,332,0.391836948043,2,post_midnight,520,2.894,0.0
?,male,729,0.340814479638,5,evening,421,5.46,1.38629436112
23,male,1009,0.860308395569,4,post_midnight,1415,3.707,2.19722457734
?,male,1581,0.737926889207,5,afternoon,22,14.794,2.99573227355
19,male,513,0.587934778693,9,night,0,2.386,0
?,male,507,1.10136464472,6,post_midnight,529,7.59,1.60943791243
20,female,1190,0.818799427498,6,afternoon,17,16.2,3.36729582999
?,male,201,0.342399222588,7,post_midnight,10,1.419,0
26,male,None,0.696428467165,1,night,77,3.5,0.69314718056
?,female,324,0.508512486368,5,post_midnight,53,4.01,0
19,female,665,0.808027384523,7,afternoon,59,8.279,0.0
?,male,422,0.981241041887,9,afternoon,5,6.48,3.61091791264
?,male,524,0.864335941083,5,post_midnight,49,3.778,0.0
?,male,None,0.812510007484,6,post_midnight,636,2.87,1.38629436112
?,male,524,0.530535051556,9,afternoon,34,3.778,0
