@relation training

@attribute 'age' numeric
@attribute 'gender' {male,female}
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute 'time_of_day' {early_morning,morning,noon,afternoon,evening,night,post_midnight}
@attribute 'time_since_last' numeric
@attribute 'average_user_likes' numeric
@attribute 'likes' numeric 

@data
?,female,668,1.1515406453,11,post_midnight,77,6.07,1.09861228867
?,female,733,0.781174278916,7,evening,98,7.18,2.07944154168
22,female,1359,0.736179625253,10,afternoon,25,24.316,2.48490664979
?,male,656,1.03848774197,7,post_midnight,100,2.949,0.69314718056
?,female,1744,0.882433929555,8,post_midnight,25,4.7,1.09861228867
?,female,953,0.625301332749,8,early_morning,29,16.242,2.56494935746
22,male,492,0.584692486334,2,evening,115,3.283,1.38629436112
?,female,237,0.724927340941,7,post_midnight,335,5.23,0
?,female,1174,0.804421243717,8,post_midnight,103,8.38,2.63905732962
20,female,1249,0.764033920053,2,evening,546,10.03,3.21887582487
21,female,958,1.05575212294,4,night,20,7.735,3.98898404656
?,male,281,1.05435576122,1,morning,91,3.846,2.63905732962
?,male,158,0.8235443186,3,early_morning,198,3.337,1.09861228867
?,male,158,0.729588018286,4,early_morning,1,3.337,0
?,male,1224,1.10735522217,6,post_midnight,49,5.25,0.69314718056
22,female,757,0.777545348439,2,early_morning,4,9.4,0.69314718056
?,female,849,0.68016704705,11,night,21,4.969,1.79175946923
?,female,?,0.352941176471,1,post_midnight,23,3.84,1.94591014906
?,female,863,0.792491892373,10,post_midnight,202,3.58,1.09861228867
?,male,1092,0,1,post_midnight,115,6.85,0.0
?,male,259,0.722339332623,2,early_morning,2065,3.99,2.94443897917
21,male,1436,0.861952725212,4,early_morning,127,7.859,0.69314718056
?,female,661,1.53897709149,10,post_midnight,3,5.05,0.69314718056
?,female,667,0,2,post_midnight,195,8.414,2.63905732962
?,female,667,1.07545299321,8,night,5,8.414,2.48490664979
?,female,685,0.680062600982,12,post_midnight,494,9.38,2.48490664979
?,male,?,2.13560933775,9,night,491,2.829,0
?,male,767,0,10,early_morning,5,2.58,0
22,female,910,0.527878093038,2,early_morning,386,4.0,2.30258509299
?,female,864,0.926072631073,10,post_midnight,26,5.32,0
?,female,668,1.10175501266,2,afternoon,353,6.07,0.0
20,female,1249,7.7959516431,1,evening,86,10.03,2.30258509299
?,male,1235,2.42857142857,3,early_morning,191,8.02,0.0
?,male,999,0.598770213245,10,post_midnight,4,3.919,2.30258509299
?,female,1247,0.754297474996,1,afternoon,10,6.788,2.94443897917
21,female,748,0.805121264553,4,post_midnight,196,10.49,0.69314718056
22,male,1042,0.750148515247,5,early_morning,24,4.181,0
23,female,818,0.760688421038,6,night,112,8.73,0.0
?,male,1744,1.18609989915,10,afternoon,24,2.5,0.69314718056
22,male,492,0.527562342446,3,post_midnight,70,3.283,1.60943791243
?,female,1170,0.555447353197,8,afternoon,8,4.351,0
?,female,1002,0.870700847732,7,night,67,11.03,2.19722457734
20,male,921,0.72418816844,12,post_midnight,264,5.99,0.0
20,male,866,0.634019511369,10,evening,16,5.031,1.09861228867
?,female,1053,0.803722730714,10,post_midnight,5,19.3,1.94591014906
22,male,516,0.550254834648,7,post_midnight,32,5.62,0.0
?,female,996,0.619912650202,12,early_morning,150,6.644,0
?,male,1096,0.797934148641,9,post_midnight,370,1.717,0.0
21,female,1345,0,7,early_morning,225,4.602,0.0
21,female,748,0.809402317187,4,post_midnight,263,10.49,2.30258509299
19,female,1106,0.538777801172,12,post_midnight,0,17.95,1.09861228867
19,male,812,1.90581464842,3,afternoon,89,8.56,4.12713438505
?,female,593,0.596231625922,3,early_morning,13,3.95,0.0
18,female,1038,1.0862760885,2,early_morning,2,4.049,0
18,male,349,0.390934488328,9,post_midnight,214,7.23,2.19722457734
?,female,654,0.686242020629,9,early_morning,6,4.42,1.38629436112
20,male,866,0.719517296411,9,early_morning,11,5.031,0
?,male,692,0.684918099713,4,afternoon,23,5.423,1.38629436112
23,female,818,0.62392630755,12,evening,14,8.73,1.79175946923
?,female,721,0.809770694109,6,post_midnight,382,3.966,1.38629436112
?,male,1356,0.25,10,post_midnight,214,2.843,0
22,female,949,1.23406806445,1,afternoon,89,9.162,2.48490664979
?,male,1192,1.45524305461,11,afternoon,480,8.08,3.25809653802
21,female,225,0.598552122133,4,post_midnight,22,1.5,0
?,male,914,0.428571428571,10,early_morning,52,6.06,0
?,female,791,0.932515849325,10,evening,1009,6.292,2.77258872224
26,male,404,0.792721594045,1,post_midnight,0,2.75,0.0
?,female,721,0.605490698361,5,early_morning,11,3.966,0.0
?,female,624,0,5,early_morning,48,2.33,0.0
?,female,642,0.93724754186,1,early_morning,128,10.39,0
?,female,654,0.701546556681,6,evening,18,4.42,1.09861228867
22,male,829,0.879314195272,2,afternoon,8,8.656,1.94591014906
?,male,753,1.03817238746,10,early_morning,505,2.47,0.69314718056
18,male,349,0.52323998623,7,afternoon,26,7.23,1.09861228867
?,female,?,3.03608800239,6,evening,28,17.4,1.60943791243
?,female,712,0.66891697627,9,post_midnight,45,3.707,1.94591014906
22,male,1042,0.546869928625,5,early_morning,191,4.181,1.60943791243
22,male,838,0.827820690718,7,post_midnight,266,2.61,0.0
23,male,1586,0.553571428571,4,early_morning,919,5.6,1.38629436112
22,male,1042,0.816982149948,11,early_morning,393,4.181,1.60943791243
?,female,712,3.25,3,early_morning,244,3.707,1.09861228867
?,female,592,0.86222020857,2,afternoon,145,3.72,1.09861228867
?,female,616,0.524937028199,8,post_midnight,120,4.908,0
?,male,1744,1.29555555556,11,early_morning,244,5.42,1.94591014906
?,female,544,0.587845812123,11,post_midnight,1007,2.321,0.69314718056
21,male,915,0.731847237076,12,evening,24,5.702,2.48490664979
?,male,?,1.06512985526,10,post_midnight,53,2.34,0
19,female,2595,0.545385317456,10,early_morning,61,8.69,1.79175946923
21,female,958,1.05326491983,12,post_midnight,70,7.735,1.38629436112
18,male,349,0.471500120772,1,post_midnight,216,7.23,3.09104245336
?,male,400,0.612512464865,7,early_morning,170,5.3,0
22,male,900,0.709633020019,1,early_morning,48,5.768,1.09861228867
?,male,1273,0.883612899026,6,post_midnight,192,11.99,2.30258509299
20,male,809,1.08140300003,11,night,167,4.67,1.09861228867
?,female,951,1.1631591671,8,afternoon,283,5.31,2.7080502011
?,male,728,0.958333333333,12,post_midnight,48,5.4,2.3978952728
22,female,949,1.85771630516,1,afternoon,137,9.162,2.30258509299
?,female,571,1.04332784749,12,early_morning,99,3.05,0.69314718056
23,female,818,0.91791251419,9,night,99,8.73,1.79175946923
21,female,831,0.523816939339,3,night,4,6.765,1.60943791243
?,female,721,0,7,post_midnight,44,3.966,0.69314718056
22,female,983,0.916662759115,9,post_midnight,52,10.46,2.83321334406
?,female,484,0.623659511677,10,evening,3244,4.613,2.48490664979
?,female,797,0.866455885157,11,early_morning,47,5.717,2.30258509299
22,male,900,0,9,post_midnight,124,5.768,2.3978952728
?,male,?,0.613668864089,9,afternoon,36,8.333,0.0
22,male,1327,0.616578004582,11,post_midnight,1,13.47,2.07944154168
?,female,592,0.818937539454,1,morning,?,3.72,0
?,male,400,0.727372069393,10,post_midnight,220,5.3,1.79175946923
?,female,764,1.17048976426,9,night,7,6.727,1.60943791243
?,female,649,0.25,6,morning,279,4.299,1.09861228867
?,female,615,1.43674341877,1,post_midnight,513,3.079,1.09861228867
22,female,1782,0,11,post_midnight,4,13.46,0.69314718056
21,male,915,0.423136645963,10,post_midnight,139,5.702,3.17805383035
?,female,774,1.06077703404,3,afternoon,44,14.25,2.83321334406
?,female,869,0.859302407388,5,early_morning,98,7.49,1.79175946923
?,male,1247,0.722718528118,10,post_midnight,334,6.46,1.09861228867
22,female,903,0.888705300902,9,post_midnight,150,8.29,0.69314718056
22,female,757,1.14459269369,1,night,23,9.4,3.09104245336
?,male,?,0.923940293087,9,evening,109,2.34,0.0
?,female,1352,0.703894344912,12,night,93,7.11,0.69314718056
?,male,400,0.68215370211,6,post_midnight,?,5.3,0
?,male,746,0.880196274121,9,evening,17,13.186,2.30258509299
?,female,951,0.853671687626,6,evening,39,5.31,1.38629436112
20,male,921,0.717522644584,5,afternoon,17,5.99,1.38629436112
21,male,739,0.571168060471,5,post_midnight,1882,4.596,0
?,female,1420,0.57444872585,1,afternoon,190,12.91,2.07944154168
?,male,1247,0.846643589093,2,night,280,6.46,1.94591014906
23,male,1586,1.03182521176,11,evening,38,5.6,2.56494935746
?,male,656,0.602050687889,1,early_morning,25,2.949,1.09861228867
32,female,854,1.01633971021,6,evening,159,12.91,2.48490664979
?,female,497,0.976155072997,9,evening,96,13.31,2.63905732962
?,female,764,1.36310169983,3,early_morning,671,6.727,2.56494935746
?,male,910,0.678463975233,7,early_morning,290,12.39,2.19722457734
?,female,1286,1.18607060444,9,post_midnight,188,4.884,1.09861228867
?,female,907,0.580797440827,2,evening,14,4.56,0.0
?,female,739,0.774700454971,6,early_morning,131,5.582,1.60943791243
?,male,1247,0.490032595992,11,early_morning,2,6.46,1.60943791243
?,male,281,1.40722624654,3,afternoon,130,3.846,2.19722457734
?,?,801,0.808030200496,5,early_morning,9,5.53,2.30258509299
21,male,625,0.856153323152,12,post_midnight,1173,3.551,1.60943791243
?,male,158,0,8,early_morning,68,3.337,0.0
22,male,838,1.00282164424,4,afternoon,60,2.61,0.69314718056
?,male,1287,0.868794554722,7,night,69,16.879,3.4657359028
?,male,586,0.327083333333,3,night,221,6.051,1.38629436112
23,female,976,0.587495531456,4,early_morning,5,8.545,2.63905732962
20,male,1017,0.920121417385,5,evening,137,4.84,0.69314718056
?,female,900,1.33258792879,9,early_morning,340,3.727,0.69314718056
?,male,1287,0.995088427301,7,post_midnight,172,16.879,2.94443897917
21,female,936,0.730569555597,7,afternoon,88,9.583,0.69314718056
?,female,656,0.834072667495,8,post_midnight,21,9.78,1.09861228867
?,female,590,0.951822700106,6,night,71,5.6,2.30258509299
?,male,1267,0.899120064796,10,afternoon,164,10.45,2.99573227355
21,female,517,0.2,7,night,75,1.846,0
?,female,?,0.705531948991,2,post_midnight,223,17.4,2.56494935746
18,female,1254,0.58834502636,2,post_midnight,52,9.53,0.69314718056
21,male,640,0.823157899922,10,early_morning,443,4.44,2.3978952728
?,female,1247,0.681974662171,2,post_midnight,21,6.788,1.60943791243
?,female,525,0.667248199822,8,evening,14,11.39,3.76120011569
?,female,907,0.984053915663,5,post_midnight,171,4.56,0
?,male,1224,1.19245776554,10,post_midnight,24,5.25,0.69314718056
?,female,863,0.79929332922,12,early_morning,322,3.58,3.13549421593
21,male,991,0.674487879526,8,post_midnight,32,6.07,0.0
?,male,?,0.743316527319,6,post_midnight,96,7.36,1.94591014906
?,female,1697,0,6,night,55,16.7,0.0
?,male,515,2.08878393025,11,early_morning,885,4.29,1.38629436112
?,male,?,0.770712334936,6,afternoon,644,8.333,2.83321334406
?,female,654,0.540121405356,3,early_morning,312,4.42,2.48490664979
?,female,612,0.862141454441,11,post_midnight,47,5.625,1.09861228867
?,female,981,1.14926452032,3,post_midnight,25,17.38,2.07944154168
?,female,497,0,8,evening,64,13.31,1.38629436112
?,female,1492,1.30786792772,12,afternoon,415,4.427,0.69314718056
?,female,601,0.795040863718,1,afternoon,186,5.83,2.48490664979
?,male,1618,0.775197828543,9,early_morning,4,16.54,1.60943791243
?,female,1697,0.700911738809,8,afternoon,182,16.7,2.8903717579
21,male,627,0.574058411079,12,post_midnight,7,6.63,1.09861228867
21,female,2008,0.8,5,early_morning,171,13.505,1.60943791243
21,female,435,0.686327935756,11,post_midnight,45,1.606,0
22,male,353,0.501179852003,11,evening,119,2.87,0.0
?,female,682,0.670465720799,7,early_morning,514,5.0,1.38629436112
?,female,234,0.762740157376,9,post_midnight,71,2.721,0
?,male,?,0.635652236432,9,post_midnight,242,2.34,0
21,female,567,0.538342759804,2,early_morning,32,16.535,2.8903717579
22,male,869,0.801168202065,9,morning,54,8.688,2.3978952728
21,male,716,0.701706809363,7,evening,422,4.167,0
?,male,914,0.6991286723,2,early_morning,147,6.06,0
20,female,1019,1.78642525056,10,post_midnight,47,7.63,0.69314718056
21,male,1436,0.684031896029,1,evening,361,7.859,0
?,female,642,0.933068741959,3,afternoon,80,10.39,1.09861228867
?,female,764,0.983305444641,11,early_morning,123,6.727,2.3978952728
?,female,707,1.17838534613,5,early_morning,46,11.37,2.56494935746
?,female,?,0.988867148616,7,post_midnight,214,17.4,2.56494935746
23,female,?,0.63614297646,11,evening,349,8.27,1.94591014906
?,male,761,0.729844122848,9,post_midnight,143,3.314,0
24,female,583,0.785669319244,1,post_midnight,7,5.11,1.38629436112
21,female,567,0.542783805496,6,post_midnight,21,16.535,3.21887582487
22,male,624,0.655983585051,8,afternoon,60,2.47,0
?,female,1060,1.58574701651,10,early_morning,669,11.37,2.7080502011
22,male,624,1.19906328253,1,night,17,2.47,1.38629436112
23,female,643,1.02815786289,7,post_midnight,0,4.57,1.79175946923
23,female,1377,0.671866904063,2,afternoon,139,17.22,3.7135720667
19,male,605,1.63531836079,8,evening,136,6.4,2.30258509299
22,female,973,1.88612038647,2,early_morning,0,6.34,2.8903717579
23,female,643,0,3,afternoon,428,4.57,1.60943791243
?,female,544,0.610894712235,9,post_midnight,53,2.321,0.69314718056
?,female,1060,0.878907596027,4,afternoon,178,11.37,1.09861228867
?,female,988,0.63285117173,4,post_midnight,2,2.534,1.09861228867
?,female,774,1.03289474719,3,evening,24,14.25,0.0
22,male,829,1.05368633137,6,evening,354,8.656,1.79175946923
23,male,968,0.775188454637,8,afternoon,782,4.134,3.25809653802
22,female,621,1.01630821069,11,night,48,2.745,0.0
?,male,1618,1.03986806597,11,evening,133,16.54,2.77258872224
24,female,583,0.891014619967,3,post_midnight,870,5.11,1.38629436112
19,male,812,1.05123091068,8,evening,37,8.56,2.99573227355
20,male,780,1.14308471437,9,night,2400,7.682,0
?,female,849,0.773260392018,8,evening,313,4.969,0.0
?,female,747,0.993602693603,5,post_midnight,54,4.34,1.09861228867
?,male,656,0.807702027228,12,early_morning,7,2.949,0.0
?,female,707,1.00542617137,8,afternoon,543,11.37,2.7080502011
?,female,1060,1.0773867545,2,post_midnight,313,11.37,0.0
?,female,729,3.01617549118,8,evening,66,10.08,1.94591014906
?,female,301,0.847888825144,7,early_morning,58,6.07,0.0
?,male,612,0.860259052277,10,post_midnight,45,10.596,1.38629436112
?,female,616,1.26972971834,10,post_midnight,44,4.908,0.69314718056
20,male,783,1.36339785995,10,post_midnight,19,7.737,0.0
?,female,1174,1.55343712104,10,evening,89,8.38,2.83321334406
?,female,1204,0.594363372074,12,afternoon,58,10.619,0.0
?,female,424,0.780979505874,1,night,41,2.26,0.0
?,female,1492,0.745488047972,2,post_midnight,0,4.427,0.69314718056
?,female,649,0.648360446346,11,early_morning,0,4.02,1.09861228867
?,female,654,0.787949192154,7,evening,82,4.42,0
?,female,1060,0.76895379491,11,early_morning,47,11.37,3.33220451018
?,female,590,0.580565234667,8,evening,134,5.6,1.38629436112
?,male,748,0.892979010855,10,early_morning,226,6.78,2.77258872224
?,male,1042,0.895564816157,7,early_morning,296,10.61,2.30258509299
33,male,587,0.0625,9,afternoon,12,1.412,0
?,male,353,0.622915731092,8,post_midnight,217,4.247,0
24,?,3258,0.840960818418,5,afternoon,95,13.162,1.09861228867
?,female,1060,0.680173627657,12,post_midnight,43,11.37,2.3978952728
?,female,458,0.660835587124,6,post_midnight,8,2.626,0
21,female,225,0.704819508976,5,post_midnight,24,1.5,1.38629436112
22,male,784,0.728085969096,5,post_midnight,126,3.91,1.38629436112
?,male,1245,0,5,night,90,12.93,0.0
18,male,349,0.605300710104,2,post_midnight,165,7.23,0
?,female,404,1.11644874921,9,post_midnight,5,8.141,3.52636052462
21,male,862,0.415902518534,11,post_midnight,48,8.27,0.0
?,female,?,0.956268274209,7,evening,423,12.494,0
?,female,1352,0.787879104864,6,post_midnight,23,7.11,0.0
?,female,?,0,11,early_morning,431,5.223,1.09861228867
?,female,1420,1.02968285555,4,post_midnight,49,12.91,2.7080502011
?,female,279,1.14050838678,12,night,313,4.45,2.7080502011
?,female,1420,0.772489945645,2,early_morning,6,12.91,2.30258509299
?,male,617,0.767638432537,11,evening,15,4.52,2.3978952728
?,male,1235,0.297771444774,3,post_midnight,1,8.02,2.07944154168
?,male,?,0.346113445378,9,early_morning,54,8.063,0
24,female,583,0.883222328587,1,evening,64,5.11,0
?,female,661,0.718034354151,12,night,190,5.05,0.0
?,male,910,0.883853201195,8,post_midnight,221,12.39,0
?,male,716,0.733724446465,11,post_midnight,291,5.216,0
20,female,849,0.952110145391,12,evening,117,7.967,4.14313472639
?,male,620,0.754274891775,12,night,400,6.667,1.38629436112
?,female,1679,0.754285701531,5,night,117,9.434,1.38629436112
?,male,716,0.652033815235,3,post_midnight,121,5.216,0.69314718056
?,female,624,0,10,evening,118,2.33,0.0
?,male,1093,0.343012920525,11,evening,39,6.763,1.79175946923
?,male,?,0.702723682801,1,post_midnight,91,2.34,0
?,female,1204,0.85119086744,1,morning,8,10.619,1.79175946923
?,female,981,0.564632533598,9,post_midnight,70,17.38,3.33220451018
20,male,783,0.619984341067,10,night,19,7.737,0.69314718056
?,female,593,0.89958509951,10,night,236,6.706,2.07944154168
?,female,?,0.918502050447,11,post_midnight,1495,12.2,3.49650756147
?,female,1744,0.827334074688,9,post_midnight,1,4.7,1.60943791243
19,female,933,0.771781153417,2,early_morning,122,4.848,2.19722457734
?,female,1053,0.939468160966,12,early_morning,95,6.65,0.0
21,male,692,0.48277106576,8,post_midnight,239,14.602,2.99573227355
22,male,1267,0,6,post_midnight,5,11.02,2.19722457734
?,female,863,0.900394924914,12,early_morning,51,3.58,1.38629436112
?,female,1024,0.831953947151,12,evening,132,8.707,1.94591014906
?,female,1286,0,5,night,256,4.884,1.09861228867
21,female,474,0.57168151945,10,night,66,7.37,0
?,male,1042,0.987141712454,2,afternoon,294,10.61,1.09861228867
?,female,624,0.614464641134,4,evening,307,2.33,0.0
?,female,1024,1.05835154373,4,post_midnight,51,8.707,1.09861228867
?,female,1175,1.37121282857,4,evening,26,2.113,0
45,female,182,0.673791498115,8,morning,30,2.525,1.60943791243
22,female,971,0.942246593122,12,post_midnight,765,5.566,3.17805383035
?,female,1204,0.799928119367,9,post_midnight,135,10.619,3.295836866
18,female,1254,0.876529164052,6,early_morning,517,9.53,2.7080502011
21,male,2421,0.76915451364,4,post_midnight,235,6.08,3.09104245336
21,female,?,0.789350058118,1,early_morning,31,2.821,2.07944154168
23,female,487,0.622465992386,9,post_midnight,45,5.38,0.0
?,male,803,0.111111111111,12,night,1172,5.441,1.38629436112
?,male,769,0.598066678971,4,post_midnight,212,7.73,0.0
?,female,484,0.683791639585,6,afternoon,617,4.613,2.07944154168
?,female,668,0.54519554743,11,night,47,6.07,1.38629436112
?,male,1224,0.728041750304,8,afternoon,340,5.25,1.09861228867
?,male,748,0.918596221592,10,early_morning,79,6.78,1.09861228867
?,female,1184,0,2,early_morning,36,8.99,0
?,male,1463,0.740208567419,2,evening,210,19.85,2.19722457734
22,male,1267,0,6,afternoon,232,11.02,0.0
?,male,577,1.63360646119,6,afternoon,229,1.571,0
?,female,544,0.836402299291,1,morning,457,2.321,1.79175946923
?,female,717,0.817487570827,8,afternoon,170,10.876,3.58351893846
?,male,1247,1.125,3,post_midnight,72,6.17,0.69314718056
21,female,958,0.695778095655,10,early_morning,891,7.735,0
?,female,612,1.2874748816,3,early_morning,71,5.625,2.07944154168
?,male,1224,1.14045482356,8,post_midnight,263,5.25,0.0
?,female,770,0.713815915743,8,evening,67,23.37,2.07944154168
18,female,1038,0,5,afternoon,7,4.049,1.79175946923
?,male,485,0.836502321432,3,post_midnight,312,10.75,0.69314718056
?,female,347,0.608761233434,4,night,47,2.51,0
?,female,615,0.929037376656,9,post_midnight,48,3.079,0
21,male,692,0.752163879044,7,afternoon,117,14.602,3.09104245336
?,female,?,1.29492118359,6,post_midnight,50,2.368,1.09861228867
?,female,966,0.769205861418,8,early_morning,79,4.319,1.60943791243
?,female,279,0.726557634832,10,early_morning,538,4.45,1.94591014906
?,female,863,1.30786792772,9,post_midnight,20,3.58,0
24,female,583,0.992233104857,7,post_midnight,25,5.11,2.3978952728
22,male,826,3.54404761905,12,evening,120,4.6,0.69314718056
?,?,801,0.746313137582,7,post_midnight,96,5.53,2.3978952728
22,male,796,0.646406060717,7,post_midnight,192,9.5,1.79175946923
21,female,435,0.668336907279,1,evening,20,1.606,0
?,female,948,2.04135157877,5,night,309,2.904,1.60943791243
19,female,1106,1.58964753742,11,afternoon,10,17.95,4.7184988713
33,male,587,1.46385578565,5,post_midnight,48,1.412,1.79175946923
?,female,667,1.15304359124,3,afternoon,238,8.414,1.60943791243
21,female,567,0.494879094514,11,early_morning,26,16.535,3.13549421593
?,male,1463,0.770266414475,2,post_midnight,0,19.85,3.04452243772
21,male,1252,1.93098763083,12,evening,278,32.81,1.38629436112
?,female,592,0.73798835993,11,post_midnight,67,6.63,1.79175946923
?,female,458,0.877208278156,6,night,67,2.626,0.0
?,?,801,1.8091458545,4,evening,0,5.53,2.56494935746
?,female,258,1.01510392504,2,early_morning,112,2.94,2.07944154168
?,female,301,1.15674222894,1,post_midnight,18,6.07,0.69314718056
19,male,553,0.908695132442,7,afternoon,?,16.4,0
?,male,577,0.97372117822,8,evening,27,1.571,0.0
?,female,905,0.740936669347,3,post_midnight,52,5.08,2.07944154168
19,male,532,0.982294843,4,early_morning,24,11.818,0.69314718056
?,female,516,0.897702359708,1,evening,41,12.53,2.48490664979
?,female,612,1.03461202093,9,early_morning,1881,5.625,1.79175946923
?,male,998,0.704010290394,6,afternoon,9,5.65,1.60943791243
?,male,689,0.76408998914,11,evening,64,4.31,0.0
22,male,900,0.814680745448,2,night,407,5.768,2.30258509299
18,male,349,0.605880039969,10,post_midnight,47,7.23,1.60943791243
?,male,1290,0.944504140057,12,evening,9,7.6,0.0
?,female,258,0.549240769642,11,early_morning,412,2.94,0.0
?,male,1267,1.75,1,afternoon,90,10.45,1.38629436112
?,male,909,0,6,post_midnight,7,2.837,0
?,male,1432,0.804063092023,8,early_morning,214,17.24,2.07944154168
21,male,1050,0.819818270325,11,evening,13,4.095,0.69314718056
?,female,1237,0.961316480687,3,early_morning,576,9.0,0
17,female,431,0.710419347266,1,post_midnight,845,1.267,0.0
?,female,990,0.727296083564,1,early_morning,4,5.22,0
?,male,736,0.677378895741,1,post_midnight,367,7.96,1.38629436112
?,male,914,0.676504482571,10,post_midnight,21,6.06,0
?,female,774,0,6,evening,93,14.25,1.60943791243
?,female,406,0.944893560505,5,evening,184,7.387,0.69314718056
?,male,281,0.920383550301,11,post_midnight,527,3.846,1.38629436112
22,female,1098,0.840263240096,7,afternoon,643,9.82,1.09861228867
?,female,730,1.1888053467,1,post_midnight,400,6.952,1.60943791243
?,male,?,0.759172017806,9,early_morning,40,4.47,1.94591014906
?,male,1290,0.675850485656,8,post_midnight,32,7.6,2.7080502011
?,female,1170,0.64509270677,11,night,114,4.351,1.38629436112
43,female,622,1.1273757401,5,post_midnight,52,15.16,3.04452243772
22,female,1782,0.833169175984,1,night,112,13.46,3.66356164613
?,female,732,0.688102633565,11,night,44,6.1,0.0
?,female,368,0.811870411129,11,post_midnight,27,3.585,0.69314718056
?,female,994,0,5,post_midnight,144,15.59,1.09861228867
?,male,1135,1.15162465374,12,post_midnight,729,14.443,3.13549421593
?,female,715,1.23903510734,10,night,165,2.352,2.07944154168
22,male,838,0.741001724714,4,evening,43,2.61,0.0
21,female,746,0.782060574162,4,post_midnight,32,12.51,2.7080502011
?,female,601,0.704667787235,7,post_midnight,1327,5.83,1.79175946923
?,male,1135,0.740529233044,11,post_midnight,104,14.443,0.0
?,female,794,1.31355994595,12,night,45,19.21,2.83321334406
21,male,692,0.758504021694,9,post_midnight,483,14.602,2.8903717579
20,male,305,0.648210752541,5,night,69,2.5,1.09861228867
?,male,746,0.843618702339,5,evening,162,13.186,4.2341065046
43,female,622,0.373339548639,7,night,76,15.16,0.0
20,male,780,0.571604214033,5,post_midnight,673,7.682,0
?,female,715,0.694578622372,4,post_midnight,479,2.352,0.69314718056
?,female,1679,0.872296779337,4,early_morning,61,9.434,2.07944154168
19,male,?,1.00025089606,11,night,88,9.727,1.09861228867
?,female,730,0.828728653224,11,post_midnight,0,6.952,0.0
21,female,936,0.798592284377,6,evening,1680,9.583,2.63905732962
?,male,783,0.804458934624,4,afternoon,48,6.14,0.69314718056
?,female,849,1.16402933943,11,afternoon,158,4.969,0.69314718056
21,male,2421,0.540720356227,2,afternoon,13,6.08,0.0
?,male,1432,1.78517968421,4,afternoon,377,17.24,2.3978952728
?,male,716,1.21966663209,12,early_morning,75,5.216,0
23,female,?,0.8252430859,10,evening,449,8.27,0
?,female,1175,0.636260595196,1,post_midnight,9,2.113,0.0
?,female,?,0.704026906838,4,evening,541,14.05,1.09861228867
22,female,983,0.446218487395,2,post_midnight,0,10.46,0.0
?,male,803,0.806993292606,2,early_morning,145,5.441,0
?,female,869,1.13465661632,1,post_midnight,169,7.49,2.07944154168
20,female,1019,0.519231945636,8,post_midnight,984,7.63,1.94591014906
22,male,1327,0.821669971936,1,post_midnight,101,13.47,2.56494935746
20,male,715,0.767307692308,1,night,430,4.444,1.38629436112
21,female,531,0.806740518647,9,evening,211,5.392,0.0
19,male,812,1.36363200682,5,post_midnight,192,8.56,1.09861228867
21,male,675,0.544469639708,10,post_midnight,767,3.349,0
22,female,983,0.81465483104,6,evening,14,10.46,2.30258509299
?,female,593,1.16708061058,3,post_midnight,306,3.95,1.94591014906
?,female,?,1.38600416694,1,early_morning,77,12.494,1.38629436112
21,female,474,1.38634005187,12,evening,82,7.37,2.3978952728
?,female,1247,2.12584157264,1,afternoon,14,6.788,1.38629436112
21,male,625,0.981021511745,11,post_midnight,11,3.551,1.79175946923
21,male,1075,0.886562751072,2,post_midnight,244,7.606,2.48490664979
22,female,949,1.25769678262,12,night,78,9.162,1.79175946923
?,male,?,0.798254702016,3,post_midnight,94,3.121,2.30258509299
21,female,225,0,12,early_morning,63,1.5,0.0
?,female,1044,1.7684372054,6,post_midnight,33,15.58,2.77258872224
?,female,?,0.969271801392,1,night,267,12.494,1.09861228867
21,male,1252,0.957333063778,2,evening,135,32.81,2.83321334406
?,male,1254,0.580234915221,10,post_midnight,19,12.79,2.48490664979
?,female,707,3.44919613473,9,post_midnight,393,11.37,3.295836866
20,male,1030,0.552851517113,4,early_morning,246,9.172,1.94591014906
?,female,654,0.648532595107,6,early_morning,34,4.42,1.38629436112
?,female,?,0,6,afternoon,405,4.967,0
?,female,466,2.77360312188,5,night,245,3.73,3.09104245336
21,female,2083,0.688263243596,5,post_midnight,58,9.29,1.79175946923
?,female,497,1.89768818323,10,post_midnight,26,13.31,1.79175946923
?,female,1175,0.543206538095,6,early_morning,1062,2.113,0.69314718056
22,male,784,1.34004502056,11,post_midnight,453,3.91,0.0
?,female,946,0.877888345802,2,night,88,10.152,2.19722457734
20,male,780,1.9482701509,11,morning,78,7.682,0.0
21,male,739,0.6958129554,8,afternoon,693,4.596,0
?,female,732,0.575526419027,9,post_midnight,95,6.1,1.38629436112
?,male,1192,1.21939839687,9,evening,25,8.08,2.8903717579
21,female,936,0.515922749275,6,post_midnight,48,9.583,1.09861228867
?,female,791,0.813366672236,11,early_morning,58,6.292,3.49650756147
?,female,658,1.11798763408,2,early_morning,82,14.94,2.83321334406
20,male,783,0.697200931264,11,night,353,7.737,1.79175946923
?,female,516,1.2042642569,11,post_midnight,96,12.53,1.94591014906
?,female,616,1.10361938957,9,post_midnight,2,4.908,0
?,female,1096,0.712402662055,3,post_midnight,46,4.26,0.0
?,female,750,3.52144009869,5,post_midnight,49,17.84,5.02388052085
