@relation training

@attribute 'age' numeric
@attribute 'gender' {male,female}
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' numeric
@attribute 'hour' numeric
@attribute 'time_since_last' numeric
@attribute 'likes' numeric 

@data
?,female,1292,2.43760622685,6,16,307054,40
?,female,1292,5.65842458511,6,1,690691,54
?,female,1292,1.11344471665,5,22,64027,12
?,female,1292,0.75,5,18,259648,3
?,female,1292,1.06672002693,4,23,370080,3
?,female,1292,0.877681764094,4,7,1941,33
?,female,1292,1.77670284443,4,21,87726,11
?,female,1292,3.07892080574,3,1,69754,19
?,female,1292,0.588628265259,3,1,256739,6
?,female,1292,0.811547286147,3,23,178988,16
?,female,1292,0.474663503119,3,14,42489,1
?,female,1292,1.63710502727,3,23,724335,13
?,female,1292,1.09242376933,2,20,15174,4
?,female,1292,1.4331817516,2,17,14847,5
?,female,1292,0.891810765756,2,8,120505,16
?,female,1292,0.719411808691,2,5,13163,6
?,female,1292,1.25540136072,1,3,122176,3
?,female,1292,0.627718405175,1,3,861148,1
?,female,1292,0.458248274343,1,3,193414,0
?,female,1292,0.726317782283,1,4,2274,7
?,female,1292,0.911248245041,1,2,17905,3
?,female,1292,2.31095613196,1,22,1792662,23
?,female,1292,0.512985757657,12,3,?,2
?,male,?,7.0,9,4,30701709,7
?,male,?,0.110719588629,9,4,10,1
?,male,?,0.724488836791,2,23,1445509,0
?,male,?,0.571969953122,11,4,3738005,1
?,male,?,1.4075974026,8,0,604900,5
?,male,?,1.08718281324,6,6,381733,4
?,male,?,0.251913842553,5,2,1294144,1
?,male,?,0.638031201263,4,22,1445317,0
?,male,?,0.0,3,9,467295,0
?,male,?,0.537917877965,2,23,157465,2
?,male,?,1.32435752079,2,7,172553,2
?,male,?,1.0,2,17,50450,1
?,male,?,0.612555771337,1,21,676275,5
?,male,?,0.318967551968,1,20,403351,0
?,male,?,0.92736718548,1,2,788275,4
?,male,?,0.87719741141,12,23,171925,1
?,male,?,0.874199717766,12,5,119993,0
?,male,?,0.699681207872,11,8,106924,1
?,male,?,0.550295695104,10,21,77066,1
?,male,?,0.700395826829,10,6,740012,3
?,male,?,0.552662896175,10,7,295300,2
?,male,?,0.173333333333,9,18,267982,0
?,male,?,0.646843102192,9,17,143652,1
?,male,?,0.412000962001,9,14,40546,1
?,male,?,4.0,9,23,507407,4
?,male,?,0.69402668489,7,6,466299,1
?,male,?,0.81482594449,5,16,908767,0
?,male,?,0.448651179209,4,5,2264601,0
?,male,?,0.630461855035,3,0,1470865,0
?,male,?,0.2774133222,1,22,2322509,0
?,male,?,0.367638248854,12,3,1393380,0
?,male,?,0.513659985524,11,3,1905483,0
?,male,?,1.01952607918,10,4,110950,5
23,male,1791,3.98869708087,2,18,1310590,88
23,male,1791,0.62407687069,1,23,699799,8
23,male,1791,0.987074922234,1,23,1789013,8
23,male,1791,1.10641482228,12,12,281356,21
23,male,1791,0.666821458113,12,7,49432,0
23,male,1791,1.66771522616,11,22,265,28
23,male,1791,0.567322548105,11,22,404012,6
23,male,1791,1.91994071061,11,6,437782,23
23,male,1791,1.33758521536,10,20,156257,19
23,male,1791,1.65653731561,10,18,51,59
23,male,1791,0.82697605174,10,4,363783,4
23,male,1791,1.6305328511,10,2,1510699,32
23,male,1791,1.04421851217,9,3,1430765,15
23,male,1791,2.41325295952,8,4,471517,38
23,male,1791,1.92990391785,7,22,1641248,58
23,male,1791,0.904237310183,6,21,1206834,7
23,male,1791,1.354256488,5,7,531634,14
23,male,1791,1.3097743522,4,10,31032,7
23,male,1791,2.29949494949,4,5,693398,9
23,male,1791,0.774241744119,3,6,359010,0
23,male,1791,3.225,3,18,216391,11
23,male,1791,0.927500862349,3,6,5,5
23,male,1791,0.762692487156,3,6,9,3
23,male,1791,1.41814230311,3,6,4534,3
23,male,1791,0.900291642295,2,5,786858,6
23,male,1791,1.98730042484,2,6,540,17
23,male,1791,0.571116533542,2,7,212043,5
23,male,1791,0.808911120644,2,2,3210,9
23,male,1791,0.747883191447,1,4,343321,6
23,male,1791,0.858517999871,1,20,132725,28
23,male,1791,1.29348182866,1,8,1132638,5
23,male,1791,2.24045891303,12,15,37754,43
23,male,1791,0.918963462928,12,22,71405,8
23,male,1791,1.04296694966,12,15,?,24
?,?,486,0.602590666606,9,2,?,0
?,male,1051,0.559817142077,8,20,10524014,2
?,male,1051,0.535079456824,11,2,633001,11
?,male,1051,0.776653438195,12,7,1453006,13
?,male,1051,0.801460470569,9,20,4070829,5
?,male,1051,0.809971499842,5,19,760169,2
?,male,1051,0.509292370667,5,18,997456,1
?,male,1051,0.875861351554,3,19,604375,9
?,male,1051,0.818524788391,1,5,946868,6
?,male,1051,0.802807032027,12,14,1802504,2
?,male,1051,0.541626071127,11,9,2284113,1
?,male,1051,1.01644937004,10,5,871998,2
?,male,1051,0.917618109938,9,3,1161680,7
?,male,1051,0.986336808256,8,5,23611,3
?,male,1051,1.10842822956,7,6,749968,1
?,male,1051,0.730714043596,3,4,690636,1
?,male,1051,0.748521394707,2,1,4578419,0
?,male,1051,1.03195746624,11,21,1290806,1
?,male,1051,0.951152777274,10,22,168385,1
?,male,1051,0.546836781958,10,3,2967041,1
?,male,1051,0.459277258845,8,3,730688,0
?,male,1051,0.765250287511,8,3,697998,2
?,male,1051,0.533160872764,6,18,432912,0
?,female,590,1.23899637374,12,12,1194803,8
?,female,590,0.42762068007,9,5,10216878,1
?,female,590,0.249538464823,5,21,13196669,1
?,female,590,1.0067370755,3,4,5451908,1
?,female,590,0.0,8,17,842572,0
?,female,590,0.6555397636,6,5,88028,0
?,female,?,0.313920396347,3,3,76104,0
?,female,?,0.946763945993,2,1,515018,14
?,female,?,0.831316471259,2,2,178430,17
?,female,?,0.434832241712,2,19,742781,1
?,female,?,0.645043683311,1,0,1220526,6
?,female,?,1.3390976954,12,4,626126,15
?,female,?,0.951351467095,12,4,3038,67
?,female,?,0.940304751369,12,22,4106,29
?,female,?,5.25245759921,12,20,316823,49
?,female,?,0.925561301609,12,0,12790,0
?,female,?,0.746434413118,12,23,87109,9
?,female,?,2.11327177096,11,21,430123,13
?,female,?,0.937418013128,11,0,770069,31
?,female,?,0.539997886031,11,2,190192,2
?,female,?,2.73333333333,10,2,80227,8
?,female,?,0.659896752169,10,1,259915,12
?,female,?,1.32356998329,10,2,47648,12
?,female,?,1.09183374101,9,2,258109,18
?,female,?,0.788338462366,9,19,361227,16
?,female,?,0.649349077576,9,15,173660,12
?,female,?,1.17026813194,9,15,79344,4
?,female,?,1.19183884015,8,2,419438,18
?,female,?,0.541582317358,8,15,219444,2
?,female,?,0.665298904388,8,13,196591,2
?,female,?,0.545255451506,8,4,174231,3
?,female,?,0.593829615059,8,14,1207667,6
?,female,?,1.39557024595,7,2,32094,53
?,female,?,0.566064353134,7,15,87561,5
?,female,?,0.62395612485,7,2,167656,9
?,female,?,0.879835844606,6,12,117528,15
?,female,?,0.887529335521,6,17,45427,14
?,female,?,1.01599132715,6,9,70385,11
?,female,?,0.519328116198,6,5,169278,14
?,male,588,1.0,1,14,3707962,3
?,male,588,0.618583709192,11,0,8309304,2
?,male,588,0.754211958901,7,0,1470764,3
?,male,588,9.0,6,0,1758319,9
?,male,588,0.336412769894,5,4,465610,1
?,male,588,4.34657789658,3,17,1114729,11
?,male,588,1.25853109782,1,19,318955,7
?,male,588,0.577880200094,12,20,4660,1
?,male,588,1.00436033809,12,17,230949,5
?,male,588,0.59562349587,11,1,254531,1
?,male,588,0.400059943986,11,2,177187,0
?,male,588,0.301440339625,9,23,2,0
?,male,588,0.194091487149,9,4,138472,0
?,male,588,0.413537271683,9,4,187400,0
?,male,588,0.226593541458,9,5,101336,0
?,male,588,0.25657842845,9,2,175370,0
?,male,588,0.153002260051,9,1,799383,0
?,male,588,0.3604407242,8,13,123169,0
?,male,588,0.437220003211,8,1,268031,0
?,male,588,0.50835662938,8,23,103541,1
?,male,588,0.289964136193,8,20,10374,0
?,male,588,0.378362615722,8,18,83474,0
