@relation training

@attribute 'age' numeric
@attribute 'gender' nominal
@attribute 'location' nominal
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' nominal
@attribute 'hour' nominal
@attribute 'time_since_last' numeric
@attribute 'likes' numeric 

?,male,Oxfordshire,1200,0,1,17,790514,0,
?,male,Oxfordshire,1200,0,11,2,364295,0,
?,male,Oxfordshire,1200,0.528138528139,10,9,872053,0,
?,male,Oxfordshire,1200,1.84149184149,9,11,503176,22,
?,male,Oxfordshire,1200,0.0333333333333,8,11,517161,0,
?,male,Oxfordshire,1200,0,8,4,388956,2,
?,male,Oxfordshire,1200,0,7,16,226189,1,
?,male,Oxfordshire,1200,0.0,7,0,725063,1,
?,male,Oxfordshire,1200,0.492613636364,6,21,179240,1,
?,male,Oxfordshire,1200,0.263157894737,6,10,258256,1,
?,male,Oxfordshire,1200,0,5,22,350067,0,
?,male,Oxfordshire,1200,0,5,15,168133,0,
?,male,Oxfordshire,1200,0,4,18,?,1,
21,male,Wisconsin,245,0.263157894737,1,22,8444,12,
21,male,Wisconsin,245,0.707928692555,11,22,178214,12,
21,male,Wisconsin,245,0.166666666667,8,17,1222286,1,
21,male,Wisconsin,245,0,4,2,3042737,4,
21,male,Wisconsin,245,0.332325543389,12,15,1347219,6,
21,male,Wisconsin,245,0.70803603979,11,11,15487,4,
21,male,Wisconsin,245,0.70803603979,11,23,1963043,6,
21,male,Wisconsin,245,0.585227272727,10,22,347255,4,
21,male,Wisconsin,245,0,10,22,2140397,7,
21,male,Wisconsin,245,0.4549853789,9,3,749513,4,
21,male,Wisconsin,245,0.54530651341,6,17,779859,3,
21,male,Wisconsin,245,1.21728395062,4,11,5912350,3,
21,male,Wisconsin,245,0,1,21,272198,3,
21,male,Wisconsin,245,0.5,12,20,92235,1,
21,male,Wisconsin,245,0.727272727273,12,3,1037221,2,
21,male,Wisconsin,245,0,11,2,31161,0,
21,male,Wisconsin,245,0.0833333333333,11,2,173710,8,
21,male,Wisconsin,245,0.48344017094,8,23,91832,1,
21,male,Wisconsin,245,0,10,1,79064,0,
21,male,Wisconsin,245,0,6,2,?,0,
?,female,Massachusetts,1847,0.322222222222,2,16,965623,17,
?,female,Massachusetts,1847,0.336821380374,1,21,233926,1,
?,female,Massachusetts,1847,0.963122275856,1,23,1538,13,
?,female,Massachusetts,1847,0.48344017094,12,0,95479,17,
?,female,Massachusetts,1847,1.0206653536,12,23,1104103,12,
?,female,Massachusetts,1847,0.827219564062,10,0,2579965,9,
?,female,Massachusetts,1847,0.435767628896,8,6,2744768,11,
?,female,Massachusetts,1847,0.0192307692308,7,4,363138,5,
?,female,Massachusetts,1847,0.203418619295,6,20,23004,18,
?,female,Massachusetts,1847,0.492592592593,6,18,2971,24,
?,female,Massachusetts,1847,1.0431372549,6,10,560170,13,
?,female,Massachusetts,1847,0.410526315789,5,2,168717,3,
?,female,Massachusetts,1847,0.341205107967,5,12,63991,6,
?,female,Massachusetts,1847,0.490977443609,5,13,212272,14,
?,female,Massachusetts,1847,0.111111111111,5,14,73931,4,
?,female,Massachusetts,1847,1.28127316684,4,16,317612,14,
?,female,Massachusetts,1847,0.424812030075,4,17,162741,4,
?,female,Massachusetts,1847,0.695867542419,4,20,1436,6,
?,female,Massachusetts,1847,0.495352211806,4,20,77412,6,
?,female,Massachusetts,1847,0.547824213701,3,2,9138,1,
?,female,Massachusetts,1847,0,3,21,103639,3,
?,female,Massachusetts,1847,0.454346519433,3,20,12701,8,
?,female,Massachusetts,1847,0,3,22,403,3,
?,female,Massachusetts,1847,1.20516290727,3,3,16541,3,
?,female,Massachusetts,1847,0,3,15,56418,11,
?,female,Massachusetts,1847,0.729304854269,3,22,123585,3,
?,female,Massachusetts,1847,0.506899350649,3,19,171319,2,
?,female,Massachusetts,1847,0.372424674477,3,14,33056,6,
?,female,Massachusetts,1847,0.773823263731,3,16,157757,2,
?,female,Massachusetts,1847,0,2,22,115399,0,
?,female,Massachusetts,1847,0.110697359513,2,18,55504,4,
?,female,Massachusetts,1847,0,2,13,3266,1,
?,female,Massachusetts,1847,0.333333333333,2,19,247088,10,
?,female,Massachusetts,1847,0.503159557662,2,17,?,3,
27,female,Manitoba,410,1.43461538462,2,17,86237,11,
27,female,Manitoba,410,2.66666666667,1,19,222773,9,
27,female,Manitoba,410,0,12,16,1733231,7,
27,female,Manitoba,410,0.771929824561,8,18,7534493,2,
27,female,Manitoba,410,1.35833333333,3,15,4495421,8,
27,female,Manitoba,410,0.528354978355,12,16,1252488,3,
27,female,Manitoba,410,0.631578947368,10,3,1860700,4,
27,female,Manitoba,410,1.02238835414,9,23,542196,1,
27,female,Manitoba,410,0.233158726199,8,14,5304386,3,
27,female,Manitoba,410,0,6,20,603713,4,
27,female,Manitoba,410,0,5,13,326687,8,
27,female,Manitoba,410,1.0,4,21,1741198,18,
27,female,Manitoba,410,0.0285413375461,2,18,2937430,0,
27,female,Manitoba,410,1.16666666667,1,14,172518,1,
27,female,Manitoba,410,0,1,19,1715753,5,
27,female,Manitoba,410,0.771929824561,9,17,1908749,3,
27,female,Manitoba,410,0.769444444444,6,17,703988,2,
27,female,Manitoba,410,0,6,23,1250317,8,
27,female,Manitoba,410,0,5,13,207425,0,
27,female,Manitoba,410,0,4,5,974805,3,
27,female,Manitoba,410,1.60476190476,3,23,2155697,1,
27,female,Manitoba,410,0.180555555556,1,18,1563517,8,
27,female,Manitoba,410,0.203159557662,12,14,332416,2,
